,Location,Year,Longitude,Latitude,Count
4056,Westbound 16 Avenue at 19 Street NW,2018.0,-114.106350217007,51.0669053616215,1
4057,Westbound 16 Avenue at 36 Street NE,2018.0,-113.975221052941,51.0671202982637,1
4058,Westbound 16 Avenue at 5 Street NW,2018.0,-114.073990227416,51.0669932504722,1
4059,Westbound 16 Avenue at 52 Street NE,2018.0,-113.963310837195,51.0671044015668,4
4060,Westbound 16 Avenue at 68 Street NE,2018.0,-113.9362689706445,51.067124825909644,2
4061,Westbound 16 Avenue at Banff Trail NW,2018.0,-114.111355892047,51.0670596384063,1
4062,Westbound 16 Avenue at Barlow Trail NE,2018.0,-113.99549411665299,51.0670255685349,2
4063,Westbound 16 Avenue at Crowchild Trail NW,2018.0,-114.119142157127,51.067085493628795,1
4064,Westbound 16 Avenue at Deerfoot Trail NE,2018.0,-114.0284213480966,51.067387757714705,5
4065,Westbound 16 Avenue at Edmonton Trail NE,2018.0,-114.05616755207,51.0668426165042,3
4066,Westbound 16 Avenue at Home Road NW,2018.0,-114.165876732013,51.073690467864246,2
4067,Westbound 16 Avenue at Sarcee Trail NW,2018.0,-114.192437429801,51.0813187411079,1
4068,Westbound 16 Avenue at Uxbridge Drive NW,2018.0,-114.129851078655,51.0685715033864,1
4069,Westbound 16 Avenue onto Northbound Deerfoot Trail NE,2018.0,-114.029484080317,51.0673374761133,1
4070,Westbound 16 Avenue onto Northbound Deerrfoot Trail NE,2018.0,-114.02568429074499,51.067763225856105,1
4071,Westbound 16 Avenue past Deerfoot Trail NE,2018.0,-114.032114460956,51.0671471903497,1
4072,Westbound 16 Avenue to Northbound Deerfoot Trail NE,2018.0,-114.025650626274,51.067776448103196,1
4073,Westbound 16 Avenue west of 52 Street NE,2018.0,-113.963310837195,51.0671044015668,1
4074,Westbound 16 Avenue west of Sarcee Trail NW,2018.0,-114.184964402018,51.079104237032205,1
4075,Westbound 162 Avenue and Shawville Boulevard SE,2018.0,-114.065865651891,50.9042713873798,1
4076,Westbound 17 Avenue and 33 Street SE,2018.0,-113.986633378739,51.037770361068795,1
4077,Westbound 17 Avenue and 34 Street SE,2018.0,-113.98461662006201,51.0378847322475,1
4078,Westbound 17 Avenue and 36 Street SE,2018.0,-113.98169195426901,51.037775984283,1
4079,Westbound 17 Avenue and 8 Street SW,2018.0,-114.081791344029,51.037814782940295,1
4080,Westbound 17 Avenue and 84 Street SE,2018.0,-113.912059334102,51.03784420902411,1
4081,Westbound 17 Avenue and Sarcee Trail SW,2018.0,-114.16640156683201,51.0393493012379,1
4082,Westbound 17 Avenue and Stoney Trail SE,2018.0,-113.92928882848301,51.037888715863,1
4083,Westbound 17 Avenue approaching 68 Street SE,2018.0,-113.932032318601,51.037884140618495,1
4084,Westbound 17 Avenue at 24 Street SW,2018.0,-114.11790685179301,51.037810987215394,1
4085,Westbound 17 Avenue at 26 Street SE,2018.0,-113.9967482274305,51.03743364407725,2
4086,Westbound 17 Avenue at 27 Street SE,2018.0,-113.99553109662399,51.0378484416846,1
4087,Westbound 17 Avenue at 84 Street SE,2018.0,-113.912059334102,51.03784420902411,1
4088,Westbound 17 Avenue at Christie Park Gate SW,2018.0,-114.177872298451,51.0368028701615,1
4089,Westbound 17 Avenue at Stoney Trail SE,2018.0,-113.924442560676,51.0379373743071,1
4090,Westbound 17 Avenue east of Deerfoot Trail SE,2018.0,-114.000432169692,51.03721852505279,1
4091,Westbound 17 Avenue exit ramp from Deerfoot Trail SE,2018.0,-114.008368480477,51.0371466678777,1
4092,Westbound 22 Avenue and Centre Street N,2018.0,-114.062517105803,51.0724414119619,1
4093,Westbound 23 Avenue at Barlow Trail NE,2018.0,-114.002198495116,51.073465492126104,1
4094,Westbound 24 Avenue and Crowchild Trail NW,2018.0,-114.119444842227,51.074430306474106,2
4095,Westbound 24 Avenue at Crowchild Trail NW,2018.0,-114.119444842227,51.074430306474106,1
4096,Westbound 25 Avenue at Macleod Trail SE,2018.0,-114.05980730065001,51.030508825440904,1
4097,Westbound 26 Avenue @ 52 Street NE,2018.0,-113.958503725915,51.0763164190347,1
4098,Westbound 32 Avenue and 12 Avenue NE,2018.0,-114.03011422022699,51.081537515530904,1
4099,Westbound 32 Avenue and 12 Street NE,2018.0,-114.029720314643,51.08153743520887,3
4100,Westbound 32 Avenue and Barlow Trail NE,2018.0,-114.002717520691,51.081550172243006,1
4101,Westbound 32 Avenue and Deerfoot Trail NE,2018.0,-114.03682749797,51.08411526383141,2
4102,Westbound 32 Avenue approaching 36 Street NE,2018.0,-113.98232605381901,51.08154994667561,1
4103,Westbound 32 Avenue at 12 Street NE,2018.0,-114.029067233436,51.0815418258802,1
4104,Westbound 32 Avenue at 19 Street NE,2018.0,-114.011042772846,51.08154806403295,2
4105,Westbound 32 Avenue at 9 Street NE,2018.0,-114.041524234521,51.0815671916643,1
4106,Westbound 32 Avenue at Deerfoot Trail NE,2018.0,-114.03262493489201,51.08153045919121,1
4107,Westbound 32 Avenue east of 60 Street NE,2018.0,-113.939965301569,51.0815909753028,1
4108,Westbound 32 Avenue onto Northbound Deerfoot Trail NE,2018.0,-114.033702118452,51.0824268737921,1
4109,Westbound 32 Avenue over Deerfoot Trail NE,2018.0,-114.0338534036955,51.081546605978,2
4110,Westbound 33 Avenue at Northbound Crowchild Trail SW,2018.0,-114.119486080245,51.0242099466309,1
4111,Westbound 34 Avenue at 69 Street SW,2018.0,-114.187281676077,51.023350358964,1
4112,Westbound 4 Avenue Flyover at Memorial Drive NE,2018.0,-114.05184583456999,51.0509006398138,1
4113,Westbound 4 Avenue and 1 Street SE,2018.0,-114.060300238761,51.049259824608704,1
4114,Westbound 4 Avenue and 3 Street SE,2018.0,-114.055587249661,51.0491720839631,1
4115,Westbound 4 Avenue at 3 Street SE,2018.0,-114.055383296006,51.049166067767,1
4116,Westbound 4 Avenue at 9 Street SW,2018.0,-114.08322338881366,51.049894358983664,3
4117,Westbound 4 Avenue at Macleod Trail SE,2018.0,-114.05784152244102,51.049190048359996,3
4118,Westbound 4 Avenue east of 9 Street SW,2018.0,-114.082758962208,51.04992030999579,1
4119,Westbound 42 Avenue and Macleod Trail SE,2018.0,-114.063623592178,51.0160573772174,1
4120,Westbound 50 Av off ramp to Southbound Crowchild Trail SW,2018.0,-114.119270085003,51.0097489374504,1
4121,Westbound 50 Avenue and 25 Street SE,2018.0,-113.999011220776,51.008756470866395,1
4122,Westbound 50 Avenue and Crowchild Trail SW,2018.0,-114.120158337838,51.008667724094295,1
4123,Westbound 50 Avenue at Barlow Trail SE,2018.0,-114.00187681285,51.0087321875477,1
4124,Westbound 50 Avenue at Macleod Trail SW,2018.0,-114.067576408832,51.0087516775616,1
4125,Westbound 52 Street at 114 Avenue SE,2018.0,-113.95830065328998,50.9506232837998,1
4126,Westbound 6 Avenue and 1 Street SE,2018.0,-114.060434417442,51.0473760475907,1
4127,Westbound 6 Avenue and 14 Street SW,2018.0,-114.095449553086,51.0462045292552,1
4128,Westbound 6 Avenue and 8 Street SW,2018.0,-114.081117525434,51.047962149373895,1
4129,Westbound 6 Avenue at 1 Street SW,2018.0,-114.065348984349,51.04753036384461,1
4130,Westbound 6 Avenue at 10 Street SW,2018.0,-114.086025351051,51.0481019365434,1
4131,Westbound 6 Avenue at 14 Street SW,2018.0,-114.093869305086,51.04699187129479,1
4132,Westbound 6 Avenue between 3 Street and 4 Street SW,2018.0,-114.07088037548,51.0476716052998,1
4133,Westbound 64 Avenue and 9 Street NE,2018.0,-114.04182177477699,51.1106539204754,1
4134,Westbound 64 Avenue and Deerfoot Trail NE,2018.0,-114.049232563541,51.110652114009895,2
4135,Westbound 64 Avenue at 4 Street NE,2018.0,-114.057420095548,51.1106544932651,1
4136,Westbound 64 Avenue at 9 Street NE,2018.0,-114.04122912871901,51.110666896204606,1
4137,Westbound 64 Avenue at Deerfoot Trail NE,2018.0,-114.049232563541,51.110652114009895,1
4138,Westbound 64 Avenue east of Deerfoot Trail NE,2018.0,-114.049232563541,51.110652114009895,1
4139,Westbound 64 Avenue just after Deerfoot Trail NE,2018.0,-114.049152625692,51.110685319378796,1
4140,Westbound 64 Avenue onto Northbound Deerfoot Trail NE,2018.0,-114.04494447009199,51.1115706931982,1
4141,Westbound 8 Avenue and 36 Street NE,2018.0,-113.981884086289,51.0595322324991,1
4142,Westbound 88 Avenue approaching Savanna Drive NE,2018.0,-113.94837930273899,51.132641839673205,1
4143,Westbound 90 Avenue at Macleod Trail SE,2018.0,-114.07140538660101,50.972248849876,1
4144,Westbound Airport Trail Tunnel at 36 Street NE,2018.0,-113.993807222716,51.139540263364296,1
4145,Westbound Airport Trail and 19 Street NE,2018.0,-114.014274073198,51.139464403371704,1
4146,Westbound Airport Trail and Deerfoot Trail NE,2018.0,-114.03837871098999,51.14158636324579,2
4147,Westbound Airport Trail at 19 Street NE,2018.0,-114.01835357346,51.1395915763991,1
4148,Westbound Airport Trail east of Deerfoot Trail NE,2018.0,-114.039942439233,51.136861991321105,1
4149,Westbound Anderson Road and 14 Street SW,2018.0,-114.09324191302099,50.9505850583376,1
4150,Westbound Anderson Road and Acadia Drive SE,2018.0,-114.044139639421,50.948331405788096,1
4151,Westbound Anderson Road and Macleod Trail S,2018.0,-114.07268704619798,50.950485160357445,2
4152,Westbound Anderson Road approaching 24 Street SW,2018.0,-114.11475895222601,50.95057524811979,1
4153,Westbound Anderson Road approaching Elbow Drive SW,2018.0,-114.081457173864,50.950611761759994,1
4154,Westbound Anderson Road approaching Macleod Trail SE,2018.0,-114.064936611693,50.9503098967445,1
4155,Westbound Anderson Road at 14 Street SW,2018.0,-114.088792528118,50.95056985088805,2
4156,Westbound Anderson Road at Acadia Drive SE,2018.0,-114.044139639421,50.948331405788096,1
4157,Westbound Anderson Road at Elbow Drive SW,2018.0,-114.085975451658,50.9505916222112,1
4158,Westbound Anderson Road east of Elbow Drive SW,2018.0,-114.087153036731,50.9503116136306,1
4159,Westbound Beddington Trail and Harvest Hills Boulevard NW,2018.0,-114.076368959233,51.1367044507366,1
4160,Westbound Beddington Trail and Hidden Valley Link NW,2018.0,-114.105636002097,51.1536720772741,1
4161,Westbound Beddington Trail at Harvest Hills Boulevard NW,2018.0,-114.076368959233,51.1367044507366,1
4162,Westbound Beddington Trail at Hidden Creek Drive NW,2018.0,-114.10599559133999,51.1537115757794,1
4163,Westbound Blackfoot Trail at Ogden Road SE,2018.0,-114.03195396487399,51.0297696494371,2
4164,Westbound Bow Trail and 14 Street SW,2018.0,-114.094267430077,51.0469666493177,1
4165,Westbound Bow Trail and 40 Street SW,2018.0,-114.14465954349,51.046196684098796,1
4166,Westbound Bow Trail and 45 Street SW,2018.0,-114.15274196573401,51.0488270461316,1
4167,Westbound Bow Trail approaching 14 Street SW,2018.0,-114.091337382132,51.0474435436759,1
4168,Westbound Bow Trail approaching Crowchild  Trail SW,2018.0,-114.11503331117399,51.04235061506121,1
4169,Westbound Bow Trail approaching Crowchild Trail,2018.0,-114.11503331117399,51.04235061506121,1
4170,Westbound Bow Trail approaching Crowchild Trail SW,2018.0,-114.11503331117399,51.04235061506121,1
4171,Westbound Bow Trail approaching Old Banff Coach Road SW,2018.0,-114.18050782770399,51.0522420247147,2
4172,Westbound Bow Trail approaching Sarcee Trail SW,2018.0,-114.16547691142401,51.053369661527604,1
4173,Westbound Bow Trail approaching Strathcona Boulevard SW,2018.0,-114.17567395195101,51.0526341640565,1
4174,Westbound Bow Trail at 24 Street SW,2018.0,-114.11712870451099,51.041971953690904,1
4175,Westbound Bow Trail at Crowchild Trail SW,2018.0,-114.11503331117399,51.04235061506121,1
4176,Westbound Bow Trail at Sarcee Trail SW,2018.0,-114.16547691142401,51.053369661527604,1
4177,Westbound Bowness Road and Shaganappi Trail NW,2018.0,-114.14948266481501,51.063614767302504,2
4178,Westbound Canyon Meadows Drive and Bow Bottom Trail SE,2018.0,-114.03125894860099,50.9313991395613,1
4179,Westbound Canyon Meadows Drive at Lake Fraser Drive SE,2018.0,-114.066436682472,50.930573894739894,1
4180,Westbound Canyon Meadows Drive east of Macleod Trail SE,2018.0,-114.069887062744,50.9315770426822,1
4181,Westbound Country Hills Boulevard and Deerfoot Trail NE,2018.0,-114.023205638221,51.151182684760705,1
4182,Westbound Country Hills Boulevard and Harvest Hills Boulevard NW,2018.0,-114.067076397428,51.1530496087734,1
4183,Westbound Country Hills Boulevard and Metis Trail NE,2018.0,-113.971461619051,51.1542180010021,1
4184,Westbound Country Hills Boulevard and STONEY Trail NW,2018.0,-114.209535231494,51.1470209540732,1
4185,Westbound Country Hills Boulevard and Sarcee Trail NW,2018.0,-114.162824926353,51.13820181153171,1
4186,Westbound Country Hills Boulevard approaching Deerfoot Trail NE,2018.0,-114.023205638221,51.151182684760705,1
4187,Westbound Country Hills Boulevard at Hamptons Drive NW,2018.0,-114.132063410362,51.1404113065158,1
4188,Westbound Country Hills Boulevard at Harvest Hills Link NE,2018.0,-114.047687931222,51.15433977315679,1
4189,Westbound Country Hills Boulevard at Metis Trail NE,2018.0,-113.971461619051,51.1542180010021,1
4190,Westbound Country Hills Boulevard at Shaganappi Trail NW,2018.0,-114.123444944664,51.1429414902425,1
4191,Westbound Country Hills Boulevard at Stoney Trail NE,2018.0,-113.92502894895499,51.154356493184295,4
4192,Westbound Country Hills and Coventry Blvd NE,2018.0,-114.04252136833999,51.15434014718021,1
4193,Westbound Country Hills at 36 Street NE,2018.0,-113.981724722857,51.154459986073796,1
4194,Westbound Crowchild Trail and 53 Street NW,2018.0,-114.16592410560301,51.104532308692704,1
4195,Westbound Crowchild Trail and Shaganappi Trail NW,2018.0,-114.152734549261,51.100194435171794,1
4196,Westbound Crowchild Trail and Twelve Mile Coulee Road NW,2018.0,-114.257374268447,51.1428695480381,1
4197,Westbound Crowchild Trail approaching 53 Street NW,2018.0,-114.15993632588251,51.10341159671971,2
4198,Westbound Crowchild Trail approaching Shaganappi Trail NW,2018.0,-114.152734549261,51.100194435171794,2
4199,Westbound Crowchild Trail approaching Twelve Mile Coulee Road NW,2018.0,-114.256408061988,51.1436175371949,1
4200,Westbound Crowchild Trail at Nose Hill Drive NW,2018.0,-114.20324084377701,51.1196837849704,1
4201,Westbound Crowchild Trail at Sarcee Trail NW,2018.0,-114.179657617278,51.1113491129012,2
4202,Westbound Crowchild Trail at Shaganappi Trail NW,2018.0,-114.152734549261,51.100194435171794,1
4203,Westbound Crowchild Trail at Stoney Trail NW,2018.0,-114.234333974331,51.1341229080158,1
4204,Westbound Crowchild Trail between Shaganappi Trail and 53 Street NW,2018.0,-114.15545937010201,51.10161894049721,1
4205,Westbound Crowchild Trail off ramp onto Stoney Trail NW,2018.0,-114.234333974331,51.1341229080158,1
4206,Westbound Crowchild Trail onto Shaganappi Trail NW,2018.0,-114.147514857409,51.0977550515074,1
4207,Westbound Crowchild Trail to Brisebois Drive NW,2018.0,-114.133663938031,51.089583381550796,1
4208,Westbound Deerfoot Trail approaching 17 Avenue SE,2018.0,-114.009016973778,51.043156980114404,1
4209,Westbound Deerfoot Trail at 17 Avenue SE,2018.0,-114.005276448138,51.0373425551165,1
4210,Westbound Evergreen Street and James Mckevitt Road SW,2018.0,-114.094823384116,50.9212879356888,1
4211,Westbound Glenmore Trail  approaching Blackfoot Trail SE,2018.0,-114.056911752152,50.9939810922884,1
4212,Westbound Glenmore Trail  at 14 Street SW,2018.0,-114.097024226032,50.994491089236796,1
4213,Westbound Glenmore Trail  at Stoney Trail SE,2018.0,-113.9292702476,50.9796402585989,1
4214,Westbound Glenmore Trail and 14 Street SW,2018.0,-114.09718152425684,50.99533362156262,6
4215,Westbound Glenmore Trail and 18 Street SE,2018.0,-114.020875891681,50.9835702016212,2
4216,Westbound Glenmore Trail and 24 Street SE,2018.0,-113.997958033631,50.9795364240246,1
4217,Westbound Glenmore Trail and 37 Street SW,2018.0,-114.146020482404,51.0088568988086,1
4218,Westbound Glenmore Trail and 5 Street SW,2018.0,-114.07705829905198,50.9946015254432,1
4219,Westbound Glenmore Trail and 52 Street SE,2018.0,-113.961937084303,50.9796424341637,1
4220,Westbound Glenmore Trail and 68 Street SE,2018.0,-113.935188811537,50.979644141558296,1
4221,Westbound Glenmore Trail and 69 Street SW,2018.0,-114.196269975721,51.013786929118204,1
4222,Westbound Glenmore Trail and Blackfoot Trail SE,2018.0,-114.05356714477067,50.99411478804353,3
4223,Westbound Glenmore Trail and Crowchild Trail SW,2018.0,-114.12015790748417,51.00081856334055,6
4224,Westbound Glenmore Trail and Deerfoot Trail SE,2018.0,-114.0352984267985,50.99300867657582,4
4225,Westbound Glenmore Trail and Elbow Drive SW,2018.0,-114.083916014515,50.994627726142596,1
4226,Westbound Glenmore Trail and Heritage Drive SE,2018.0,-114.02800523218399,50.98948320478029,2
4227,Westbound Glenmore Trail and Macleod Trail S,2018.0,-114.07203700314899,50.99442763002911,1
4228,Westbound Glenmore Trail and Macleod Trail SE,2018.0,-114.07203700314899,50.99442763002911,1
4229,Westbound Glenmore Trail and Macleod Trail SW,2018.0,-114.07203700314899,50.99442763002911,1
4230,Westbound Glenmore Trail approaching 14 Street SW,2018.0,-114.09126024741465,50.994334385747095,3
4231,Westbound Glenmore Trail approaching 52 Street SE,2018.0,-113.9563110962325,50.979636509483,2
4232,Westbound Glenmore Trail approaching Barlow Trail SE,2018.0,-113.97946765741,50.97960647416273,3
4233,Westbound Glenmore Trail approaching Blackfoot Trail SE,2018.0,-114.048175640899,50.994379481302346,4
4234,Westbound Glenmore Trail approaching Centre Street SE,2018.0,-114.063805322754,50.99415561914579,1
4235,Westbound Glenmore Trail approaching Centre Street SW,2018.0,-114.052554394086,50.993913372623,1
4236,Westbound Glenmore Trail approaching Crowchild Trail  SW,2018.0,-114.121071289426,51.0009971347515,1
4237,Westbound Glenmore Trail approaching Crowchild Trail SW,2018.0,-114.11333734629038,50.999391423663596,14
4238,Westbound Glenmore Trail approaching Deerfoot Trail SE,2018.0,-114.0345849760105,50.992545530935004,2
4239,Westbound Glenmore Trail approaching Elbow Drive SW,2018.0,-114.082664966875,50.99461162055874,2
4240,Westbound Glenmore Trail approaching MacLeod Trail SE,2018.0,-114.066860041704,50.994251180749295,1
4241,Westbound Glenmore Trail approaching Macleod Trail SE,2018.0,-114.07203700314899,50.99442763002911,2
4242,Westbound Glenmore Trail approaching Macleod Trail SW,2018.0,-114.06531025113999,50.99413769881907,3
